global_index,avg_mem_grp_idx,layer_index,name,args,dp_args,input_#,output_#,Param_#,dp_index,pp_index,tp_index,opcode,target,layer_type,input_shape,output_shape,param_shape,kwargs,dtype_size,direction,avg_mem_grp_size,compute_density_ops
553,1,22,layer1_1_conv3_1_1_fwd,"('layer1_1_relu_1_1_1_fwd',)",[],144000,576000,16384,0,0,0,call_module,layer1.1.conv3,Conv2d,"[10, 64, 15, 15]","[10, 256, 15, 15]","{'weight': torch.Size([256, 64, 1, 1])}",{},[4],FWD,3211200,36864000.0
554,1,23,layer1_1_bn3_1_1_fwd,"('layer1_1_conv3_1_1_fwd',)",[],576000,576000,512,0,0,0,call_module,layer1.1.bn3,BatchNorm2d,"[10, 256, 15, 15]","[10, 256, 15, 15]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3211200,10370048.0
555,1,24,add_1_1_1_fwd,"('layer1_1_bn3_1_1_fwd', 'layer1_0_relu_2_1_1_fwd')",[],576000,576000,0,0,0,0,call_function,<built-in function add>,,"[10, 256, 15, 15]","[10, 256, 15, 15]",0,{},[4],FWD,3211200,576000.0
556,1,25,layer1_1_relu_2_1_1_fwd,"('add_1_1_1_fwd',)",[],576000,576000,0,0,0,0,call_module,layer1.1.relu,ReLU,"[10, 256, 15, 15]","[10, 256, 15, 15]",{},{},[4],FWD,3211200,2304000.0
557,1,26,layer1_2_conv1_1_1_fwd,"('layer1_1_relu_2_1_1_fwd',)",[],576000,144000,16384,0,0,0,call_module,layer1.2.conv1,Conv2d,"[10, 256, 15, 15]","[10, 64, 15, 15]","{'weight': torch.Size([64, 256, 1, 1])}",{},[4],FWD,3211200,36864000.0
558,1,27,layer1_2_bn1_1_1_fwd,"('layer1_2_conv1_1_1_fwd',)",[],144000,144000,128,0,0,0,call_module,layer1.2.bn1,BatchNorm2d,"[10, 64, 15, 15]","[10, 64, 15, 15]","{'weight': torch.Size([64]), 'bias': torch.Size([64])}",{},[4],FWD,3211200,2592512.0
559,1,28,layer1_2_relu_1_1_fwd,"('layer1_2_bn1_1_1_fwd',)",[],144000,144000,0,0,0,0,call_module,layer1.2.relu,ReLU,"[10, 64, 15, 15]","[10, 64, 15, 15]",{},{},[4],FWD,3211200,576000.0
560,1,29,layer1_2_conv2_1_1_fwd,"('layer1_2_relu_1_1_fwd',)",[],144000,144000,36864,0,0,0,call_module,layer1.2.conv2,Conv2d,"[10, 64, 15, 15]","[10, 64, 15, 15]","{'weight': torch.Size([64, 64, 3, 3])}",{},[4],FWD,3211200,82944000.0
561,1,30,layer1_2_bn2_1_1_fwd,"('layer1_2_conv2_1_1_fwd',)",[],144000,144000,128,0,0,0,call_module,layer1.2.bn2,BatchNorm2d,"[10, 64, 15, 15]","[10, 64, 15, 15]","{'weight': torch.Size([64]), 'bias': torch.Size([64])}",{},[4],FWD,3211200,2592512.0
562,1,31,layer1_2_relu_1_1_1_fwd,"('layer1_2_bn2_1_1_fwd',)",[],144000,144000,0,0,0,0,call_module,layer1.2.relu,ReLU,"[10, 64, 15, 15]","[10, 64, 15, 15]",{},{},[4],FWD,3211200,576000.0
563,1,32,layer1_2_conv3_1_1_fwd,"('layer1_2_relu_1_1_1_fwd',)",[],144000,576000,16384,0,0,0,call_module,layer1.2.conv3,Conv2d,"[10, 64, 15, 15]","[10, 256, 15, 15]","{'weight': torch.Size([256, 64, 1, 1])}",{},[4],FWD,3211200,36864000.0
564,1,33,layer1_2_bn3_1_1_fwd,"('layer1_2_conv3_1_1_fwd',)",[],576000,576000,512,0,0,0,call_module,layer1.2.bn3,BatchNorm2d,"[10, 256, 15, 15]","[10, 256, 15, 15]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3211200,10370048.0
565,1,34,add_2_1_1_fwd,"('layer1_2_bn3_1_1_fwd', 'layer1_1_relu_2_1_1_fwd')",[],576000,576000,0,0,0,0,call_function,<built-in function add>,,"[10, 256, 15, 15]","[10, 256, 15, 15]",0,{},[4],FWD,3211200,576000.0
566,1,35,layer1_2_relu_2_1_1_fwd,"('add_2_1_1_fwd',)",[],576000,576000,0,0,0,0,call_module,layer1.2.relu,ReLU,"[10, 256, 15, 15]","[10, 256, 15, 15]",{},{},[4],FWD,3211200,2304000.0
567,1,36,layer2_0_conv1_1_1_fwd,"('layer1_2_relu_2_1_1_fwd',)",[],576000,81920,32768,0,0,0,call_module,layer2.0.conv1,Conv2d,"[10, 256, 15, 15]","[10, 128, 8, 8]","{'weight': torch.Size([128, 256, 1, 1])}",{},[4],FWD,3211200,20971520.0
568,1,37,layer2_0_bn1_1_1_fwd,"('layer2_0_conv1_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.0.bn1,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
569,1,38,layer2_0_relu_1_1_fwd,"('layer2_0_bn1_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.0.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
570,1,39,layer2_0_conv2_1_1_fwd,"('layer2_0_relu_1_1_fwd',)",[],81920,81920,147456,0,0,0,call_module,layer2.0.conv2,Conv2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 128, 3, 3])}",{},[4],FWD,3211200,94371840.0
571,1,40,layer2_0_bn2_1_1_fwd,"('layer2_0_conv2_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.0.bn2,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
572,1,41,layer2_0_relu_1_1_1_fwd,"('layer2_0_bn2_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.0.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
573,1,42,layer2_0_conv3_1_1_fwd,"('layer2_0_relu_1_1_1_fwd',)",[],81920,327680,65536,0,0,0,call_module,layer2.0.conv3,Conv2d,"[10, 128, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512, 128, 1, 1])}",{},[4],FWD,3211200,41943040.0
574,1,43,layer2_0_bn3_1_1_fwd,"('layer2_0_conv3_1_1_fwd',)",[],327680,327680,1024,0,0,0,call_module,layer2.0.bn3,BatchNorm2d,"[10, 512, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3211200,5902336.0
575,1,44,layer2_0_downsample_0_1_1_fwd,"('layer1_2_relu_2_1_1_fwd',)",[],576000,327680,131072,0,0,0,call_module,layer2.0.downsample.0,Conv2d,"[10, 256, 15, 15]","[10, 512, 8, 8]","{'weight': torch.Size([512, 256, 1, 1])}",{},[4],FWD,3211200,83886080.0
576,1,45,layer2_0_downsample_1_1_1_fwd,"('layer2_0_downsample_0_1_1_fwd',)",[],327680,327680,1024,0,0,0,call_module,layer2.0.downsample.1,BatchNorm2d,"[10, 512, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3211200,5902336.0
577,1,46,add_3_1_1_fwd,"('layer2_0_bn3_1_1_fwd', 'layer2_0_downsample_1_1_1_fwd')",[],327680,327680,0,0,0,0,call_function,<built-in function add>,,"[10, 512, 8, 8]","[10, 512, 8, 8]",0,{},[4],FWD,3211200,327680.0
578,1,47,layer2_0_relu_2_1_1_fwd,"('add_3_1_1_fwd',)",[],327680,327680,0,0,0,0,call_module,layer2.0.relu,ReLU,"[10, 512, 8, 8]","[10, 512, 8, 8]",{},{},[4],FWD,3211200,1310720.0
579,1,48,layer2_1_conv1_1_1_fwd,"('layer2_0_relu_2_1_1_fwd',)",[],327680,81920,65536,0,0,0,call_module,layer2.1.conv1,Conv2d,"[10, 512, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 512, 1, 1])}",{},[4],FWD,3211200,41943040.0
580,1,49,layer2_1_bn1_1_1_fwd,"('layer2_1_conv1_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.1.bn1,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
581,1,50,layer2_1_relu_1_1_fwd,"('layer2_1_bn1_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.1.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
582,1,51,layer2_1_conv2_1_1_fwd,"('layer2_1_relu_1_1_fwd',)",[],81920,81920,147456,0,0,0,call_module,layer2.1.conv2,Conv2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 128, 3, 3])}",{},[4],FWD,3211200,94371840.0
583,1,52,layer2_1_bn2_1_1_fwd,"('layer2_1_conv2_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.1.bn2,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
584,1,53,layer2_1_relu_1_1_1_fwd,"('layer2_1_bn2_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.1.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
585,1,54,layer2_1_conv3_1_1_fwd,"('layer2_1_relu_1_1_1_fwd',)",[],81920,327680,65536,0,0,0,call_module,layer2.1.conv3,Conv2d,"[10, 128, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512, 128, 1, 1])}",{},[4],FWD,3211200,41943040.0
586,1,55,layer2_1_bn3_1_1_fwd,"('layer2_1_conv3_1_1_fwd',)",[],327680,327680,1024,0,0,0,call_module,layer2.1.bn3,BatchNorm2d,"[10, 512, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3211200,5902336.0
587,1,56,add_4_1_1_fwd,"('layer2_1_bn3_1_1_fwd', 'layer2_0_relu_2_1_1_fwd')",[],327680,327680,0,0,0,0,call_function,<built-in function add>,,"[10, 512, 8, 8]","[10, 512, 8, 8]",0,{},[4],FWD,3211200,327680.0
588,1,57,layer2_1_relu_2_1_1_fwd,"('add_4_1_1_fwd',)",[],327680,327680,0,0,0,0,call_module,layer2.1.relu,ReLU,"[10, 512, 8, 8]","[10, 512, 8, 8]",{},{},[4],FWD,3211200,1310720.0
589,1,58,layer2_2_conv1_1_1_fwd,"('layer2_1_relu_2_1_1_fwd',)",[],327680,81920,65536,0,0,0,call_module,layer2.2.conv1,Conv2d,"[10, 512, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 512, 1, 1])}",{},[4],FWD,3211200,41943040.0
590,1,59,layer2_2_bn1_1_1_fwd,"('layer2_2_conv1_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.2.bn1,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
591,1,60,layer2_2_relu_1_1_fwd,"('layer2_2_bn1_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.2.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
592,1,61,layer2_2_conv2_1_1_fwd,"('layer2_2_relu_1_1_fwd',)",[],81920,81920,147456,0,0,0,call_module,layer2.2.conv2,Conv2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 128, 3, 3])}",{},[4],FWD,3211200,94371840.0
593,1,62,layer2_2_bn2_1_1_fwd,"('layer2_2_conv2_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.2.bn2,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
594,1,63,layer2_2_relu_1_1_1_fwd,"('layer2_2_bn2_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.2.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
595,1,64,layer2_2_conv3_1_1_fwd,"('layer2_2_relu_1_1_1_fwd',)",[],81920,327680,65536,0,0,0,call_module,layer2.2.conv3,Conv2d,"[10, 128, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512, 128, 1, 1])}",{},[4],FWD,3211200,41943040.0
596,1,65,layer2_2_bn3_1_1_fwd,"('layer2_2_conv3_1_1_fwd',)",[],327680,327680,1024,0,0,0,call_module,layer2.2.bn3,BatchNorm2d,"[10, 512, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3211200,5902336.0
597,1,66,add_5_1_1_fwd,"('layer2_2_bn3_1_1_fwd', 'layer2_1_relu_2_1_1_fwd')",[],327680,327680,0,0,0,0,call_function,<built-in function add>,,"[10, 512, 8, 8]","[10, 512, 8, 8]",0,{},[4],FWD,3211200,327680.0
598,1,67,layer2_2_relu_2_1_1_fwd,"('add_5_1_1_fwd',)",[],327680,327680,0,0,0,0,call_module,layer2.2.relu,ReLU,"[10, 512, 8, 8]","[10, 512, 8, 8]",{},{},[4],FWD,3211200,1310720.0
599,1,68,layer2_3_conv1_1_1_fwd,"('layer2_2_relu_2_1_1_fwd',)",[],327680,81920,65536,0,0,0,call_module,layer2.3.conv1,Conv2d,"[10, 512, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 512, 1, 1])}",{},[4],FWD,3211200,41943040.0
600,1,69,layer2_3_bn1_1_1_fwd,"('layer2_3_conv1_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.3.bn1,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
601,1,70,layer2_3_relu_1_1_fwd,"('layer2_3_bn1_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.3.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
602,1,71,layer2_3_conv2_1_1_fwd,"('layer2_3_relu_1_1_fwd',)",[],81920,81920,147456,0,0,0,call_module,layer2.3.conv2,Conv2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128, 128, 3, 3])}",{},[4],FWD,3211200,94371840.0
603,1,72,layer2_3_bn2_1_1_fwd,"('layer2_3_conv2_1_1_fwd',)",[],81920,81920,256,0,0,0,call_module,layer2.3.bn2,BatchNorm2d,"[10, 128, 8, 8]","[10, 128, 8, 8]","{'weight': torch.Size([128]), 'bias': torch.Size([128])}",{},[4],FWD,3211200,1475584.0
604,1,73,layer2_3_relu_1_1_1_fwd,"('layer2_3_bn2_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer2.3.relu,ReLU,"[10, 128, 8, 8]","[10, 128, 8, 8]",{},{},[4],FWD,3211200,327680.0
605,1,74,layer2_3_conv3_1_1_fwd,"('layer2_3_relu_1_1_1_fwd',)",[],81920,327680,65536,0,0,0,call_module,layer2.3.conv3,Conv2d,"[10, 128, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512, 128, 1, 1])}",{},[4],FWD,3211200,41943040.0
606,1,75,layer2_3_bn3_1_1_fwd,"('layer2_3_conv3_1_1_fwd',)",[],327680,327680,1024,0,0,0,call_module,layer2.3.bn3,BatchNorm2d,"[10, 512, 8, 8]","[10, 512, 8, 8]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3211200,5902336.0
607,1,76,add_6_1_1_fwd,"('layer2_3_bn3_1_1_fwd', 'layer2_2_relu_2_1_1_fwd')",[],327680,327680,0,0,0,0,call_function,<built-in function add>,,"[10, 512, 8, 8]","[10, 512, 8, 8]",0,{},[4],FWD,3211200,327680.0
608,1,77,layer2_3_relu_2_1_1_fwd,"('add_6_1_1_fwd',)",[],327680,327680,0,0,0,0,call_module,layer2.3.relu,ReLU,"[10, 512, 8, 8]","[10, 512, 8, 8]",{},{},[4],FWD,3211200,1310720.0
609,1,78,layer3_0_conv1_1_1_fwd,"('layer2_3_relu_2_1_1_fwd',)",[],327680,40960,131072,0,0,0,call_module,layer3.0.conv1,Conv2d,"[10, 512, 8, 8]","[10, 256, 4, 4]","{'weight': torch.Size([256, 512, 1, 1])}",{},[4],FWD,3211200,20971520.0
610,1,79,layer3_0_bn1_1_1_fwd,"('layer3_0_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.0.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3211200,739328.0
611,1,80,layer3_0_relu_1_1_fwd,"('layer3_0_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.0.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3211200,163840.0
612,1,81,layer3_0_conv2_1_1_fwd,"('layer3_0_relu_1_1_fwd',)",[],40960,40960,589824,0,0,0,call_module,layer3.0.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,3211200,94371840.0
613,1,82,layer3_0_bn2_1_1_fwd,"('layer3_0_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.0.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3211200,739328.0
614,1,83,layer3_0_relu_1_1_1_fwd,"('layer3_0_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.0.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3211200,163840.0
615,1,84,layer3_0_conv3_1_1_fwd,"('layer3_0_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.0.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,3211200,41943040.0
616,1,85,layer3_0_bn3_1_1_fwd,"('layer3_0_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.0.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,3211200,2957312.0
617,1,86,layer3_0_downsample_0_1_1_fwd,"('layer2_3_relu_2_1_1_fwd',)",[],327680,163840,524288,0,0,0,call_module,layer3.0.downsample.0,Conv2d,"[10, 512, 8, 8]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 512, 1, 1])}",{},[4],FWD,3211200,83886080.0
618,1,87,layer3_0_downsample_1_1_1_fwd,"('layer3_0_downsample_0_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.0.downsample.1,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,3211200,2957312.0
619,1,88,add_7_1_1_fwd,"('layer3_0_bn3_1_1_fwd', 'layer3_0_downsample_1_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,3211200,163840.0
620,1,89,layer3_0_relu_2_1_1_fwd,"('add_7_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.0.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,3211200,655360.0
621,1,90,layer3_1_conv1_1_1_fwd,"('layer3_0_relu_2_1_1_fwd',)",[],163840,40960,262144,0,0,0,call_module,layer3.1.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 1024, 1, 1])}",{},[4],FWD,3211200,41943040.0
622,1,91,layer3_1_bn1_1_1_fwd,"('layer3_1_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.1.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3211200,739328.0
623,1,92,layer3_1_relu_1_1_fwd,"('layer3_1_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.1.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3211200,163840.0
624,2,93,layer3_1_conv2_1_1_fwd,"('layer3_1_relu_1_1_fwd', 'layer3_4_relu_1_0_fwd/shadow')",[],40960,40960,589824,0,0,0,call_module,layer3.1.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,3351552,94371840.0
625,2,94,layer3_1_bn2_1_1_fwd,"('layer3_1_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.1.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
626,2,95,layer3_1_relu_1_1_1_fwd,"('layer3_1_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.1.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
627,2,96,layer3_1_conv3_1_1_fwd,"('layer3_1_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.1.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,3351552,41943040.0
628,2,97,layer3_1_bn3_1_1_fwd,"('layer3_1_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.1.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,3351552,2957312.0
629,2,98,add_8_1_1_fwd,"('layer3_1_bn3_1_1_fwd', 'layer3_0_relu_2_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,3351552,163840.0
630,2,99,layer3_1_relu_2_1_1_fwd,"('add_8_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.1.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,3351552,655360.0
631,2,100,layer3_2_conv1_1_1_fwd,"('layer3_1_relu_2_1_1_fwd',)",[],163840,40960,262144,0,0,0,call_module,layer3.2.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 1024, 1, 1])}",{},[4],FWD,3351552,41943040.0
632,2,101,layer3_2_bn1_1_1_fwd,"('layer3_2_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.2.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
633,2,102,layer3_2_relu_1_1_fwd,"('layer3_2_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.2.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
634,2,103,layer3_2_conv2_1_1_fwd,"('layer3_2_relu_1_1_fwd',)",[],40960,40960,589824,0,0,0,call_module,layer3.2.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,3351552,94371840.0
635,2,104,layer3_2_bn2_1_1_fwd,"('layer3_2_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.2.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
636,2,105,layer3_2_relu_1_1_1_fwd,"('layer3_2_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.2.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
637,2,106,layer3_2_conv3_1_1_fwd,"('layer3_2_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.2.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,3351552,41943040.0
638,2,107,layer3_2_bn3_1_1_fwd,"('layer3_2_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.2.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,3351552,2957312.0
639,2,108,add_9_1_1_fwd,"('layer3_2_bn3_1_1_fwd', 'layer3_1_relu_2_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,3351552,163840.0
640,2,109,layer3_2_relu_2_1_1_fwd,"('add_9_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.2.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,3351552,655360.0
641,2,110,layer3_3_conv1_1_1_fwd,"('layer3_2_relu_2_1_1_fwd',)",[],163840,40960,262144,0,0,0,call_module,layer3.3.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 1024, 1, 1])}",{},[4],FWD,3351552,41943040.0
642,2,111,layer3_3_bn1_1_1_fwd,"('layer3_3_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.3.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
643,2,112,layer3_3_relu_1_1_fwd,"('layer3_3_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.3.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
644,2,113,layer3_3_conv2_1_1_fwd,"('layer3_3_relu_1_1_fwd',)",[],40960,40960,589824,0,0,0,call_module,layer3.3.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,3351552,94371840.0
645,2,114,layer3_3_bn2_1_1_fwd,"('layer3_3_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.3.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
646,2,115,layer3_3_relu_1_1_1_fwd,"('layer3_3_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.3.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
